did,r_type,r_name,r_character,myroom_move,r_rarity,t_normal_shout1,t_normal_shout2,t_good_shout1,t_good_shout2,t_best_shout1,t_best_shout2,t_normal_phrase1,t_normal_phrase2,t_normal_phrase3,t_good_phrase1,t_good_phrase2,t_good_phrase3,t_best_phrase1,t_best_phrase2,t_best_phrase3,t_lobby_touch1,t_lobby_touch2,t_lobby_touch3,t_lobby_touch4,t_forest_heart,t_party_in,t_party_out,t_lobby_induce,t_lobby_present,t_lobby_end,t_dragon_appear,lactea_sorrow,lactea_bye,lactea_farewell,mail_message,party_in_induce
121854,instria,빛 인스트리아,장난기가 심함,fly_slow,myth,내 친구를 소개하지!,"가라, 플루스!",지금이다. 플루스 빔!,노력 끝에 강해진 친구라네!,플루스 중에 왕이라네~,"가라, 플루스! 파괴 광선!","잠깐 기다리게, 적던 것만 마저 적고",뭘 그리 적냐고? 비밀이라네!,그런 눈으로 봐도 절대 안 보여 줄 거라네!,가만히 있게. 플루스! 테이머가 왔잖나,왜? 이게 그렇게 궁금한가? 이건 일기라네!,과거를 알고 미래를 대비한다. 멋진 말이지 않나!,자네도 일기를 써보는 게 어떤가? 처음 한 줄이 어려울 뿐이야.,번영의 열쇠가 뭐냐고? 그건 노력이라네,자넨 최고의 친구야! 라고 내 일기에 적어뒀지,이 작은 친구들은 플루스라네. 내 소중한 조수들이지,이건 기억의 돌이라네. 내 무한한 기록을 관리하지,이제 뭘 할 건가?,잠깐만 기다리게! 자네와의 모험을 기록해야 해,여긴 기록할 친구들이 참 많군!,내 노력을 성취할 때가 왔다!,"어? 뭐 어때, 더 노력하지 뭐!",언제나 열심히 하는 자네에게!,선물을 준비했다네.,지금 보채는 것도 다 기록 하고있네!,번영의 열쇠로 모든 것을 해내리라!,,,,,
121861,oberon,땅 오베론,장난기가 심함,fly_slow,myth,"백성들이여, 저들을 치유하라","백성들이여, 저들을 도우라","자유로운 요정들이여, 이웃들과 함께하라","친절한 요정들이여, 이웃의 상처를 돌보라","사랑스러운 요정들이여, 친구들의 상처를 돌보아라","충직한 요정들이여, 나의 친구들과 함께 싸우거라","짐의 이름은 오베론, 모든 요정과 요정 드래곤의 왕이라오!",환대가 이게 다인가? 몽환의 숲에서 짐이 내방했건만!,그래 그래 잘 알겠네,"나는 왕이라네, 자네가 나눠준 열매의 은혜는 잊지 않아",춤은 좋아하는가? 짐과 요정들은 아주 좋아하지!,노래는 좋아하는가? 내 백성들은 내 노래를 그렇게들 좋아했지!,"친구여, 짐에게 가까이 오너라, 그 목소리를 들려주어라","만약 그대에게 필요한 것이 있다면, 이 오베론의 창고에서 무엇이든 가져가도 용서하겠다","솔직하게 말한다면, 가끔은 아내가 그립군.","요정들이여, 깨끗한 들판의 이슬을 받아 이 마을 구석구석 집집마다 축복하라!","요정들이여, 춤추어라 새벽까지 이 마을 구석 구석에서 춤추어라.",불빛이 껌벅이는 마을 속에 요정들은 덤불 속 새들처럼 춤추고 노래하리라,"가세나! 묵묵히,신중하게,사라져가는 밤의 그림자를 쫓아!",짐의 왕궁만큼은 아니지만 제법 멋진 숲이로구나.,팡파레를 울리거라. 왕의 진군이다.,왕의 진군을 방해하지 말거라,"테이머, 나의 신하여 이리 가까이 오거라",이 오베론의 보물을 양보하지.,"잠깐만 기다려, 성급한 사람아,  나는 네 왕이 아닌가?",박수 그리고 갈채를 보내시오! 몽환의 숲에서 요정들의 왕이 내방하셨다오!,,,,,
121875,pride,어둠 프라이드,냉소적,fly_slow,myth,건방지구나!,하찮은 것들이!,종말의 때가 오리라.,지금 즐겨둬라!,"때가 될 때, 멸망의 별이 빛나리라.","와라, 여명의 샛별이여","하, 네놈이 나를 다루겠다고?",주제 파악도 못 하고 날뛰는구나.,"나에게 진언하고 싶다면, 최소한의 자격은 갖추고 와라","호오, 위대한 자에게 공물을 바칠 정도의 지성은 있구나",슬슬 주제를 좀 파악하는 모양이군?,나는 프라이드. 가장 위대한 다크 세븐이라고나 할까?,통치에 하찮은 것들의 도움은 필요 없다. 하찮은 것들의 도움은 말이야.,그래. 인정하마. 네놈은 이제 자격이 있다.,확실히 말하마. 오만할 수 있는 건 오직 자격을 갖춘 자뿐이다.,하찮은 곳이군.,관리가 필요하겠군. 주제도 모르는 것들이 너무 많아.,"같잖은 수작 부리지 말고, 움직여라.",그만. 네놈의 장난질에는 충분히 어울렸다.,이 내가 거주하기엔 모자란 곳이군.,"하, 이 내가? 직접? 건방지군!","그래, 내가 직접 나설 필요는 없지",가까이 오는 것을 허락하마,포상이다. 받아라,때를 기다려라. 네놈은 자격이 없다.,"오만, 자격을 갖춘 자의 태도를 말하는 건가?",,,,,
121882,larus,물 라루스,믿음직,fly_slow,myth,태양을 숭배하라!,작렬하는 태양!,태양을 똑바로 처다볼 수 있느냐?,태양이 어둠을 쫒아내리라.,악을 정화 하라.,신성한 태양이여.,강렬한 태양 빛에 감탄했습니다.,어둠이 드리운 곳에 태양 빛을 전하는 것이 제 사명입니다.,태양의 온기를 느껴보십시오.,신성한 태양이여 영원하라!,따스한 태양을 향해 서보는 것이 어떻습니까?,이 세상 모든 어둠이 사라지는 그 날이 태양이 가장 환하게 빛나는 날이겠지요.,당신은 태양 만큼이나 눈이 부신 영혼을 가지고 있습니다.,당신에게서 신성한 태양의 기운이 느껴집니다.,빛이 닿는 모든 이들에게 태양의 가호가 함께 하길.,눈이 부실만큼 뜨겁게 타오르는 군요.,태양의 축복이 가득한 마을입니다.,이 곳의 모두가 태양 빛을 받아 찬란하게 빛나고 있습니다.,어둠은 비좁은 골목으로 숨게 될 것입니다.,태양...만세...,새벽이 밝아온다.,태양은 다시 떠오른다.,태양의 은총을 받아보세요.,당신에게 태양의 축복이 가득하길...,태양에 너무 가까이 다가가려 하지 마세요.,신성한 태양의 빛으로 악을 정화하리라!,,,,,
121894,forner,빛 포너,장난기가 심함,fly_slow,myth,달콤한 빵!,모두! 이 빵을 받아!,내가 만든 빵을 먹으면 하루종일 든든하다구!,칼로리는 걱정하지 말라고!,맛있게 먹으면 모두 0칼로리야,빵을 먹으면 행복해 진다구~,빵 먹을래?,폭신폭신하니 행복한 기분이야~,빵만 먹고 살 수 있냐고? 당연하지!,빵을 빼고 맛을 논할 수 없지,빵은...신이 내린 음식이야,맛있는 빵을 만들 수 있는 비밀은... 빵을 사랑하는 마음이야,이 세상에는 정말 수 많은 빵이 있어,세상에서 가장 맛있는 빵을 만드는 것이 내 꿈이야,한번 먹으면 잊혀지지 않는 궁극의 달콤함을 찾을 거야,빵이 필요해?,더 달콤한 것을 원해?,살찌는 것을 걱정하는 동안 빵은 모두 사라질꺼야,제빵 기술을 전투에 응용할 수 있어,빵을 먹기에 아주 좋은 장소야,제빵을 시작해 볼까?,오븐을 켜는 것을 깜빡 했어...,자! 따끈따끈 갓 구운 빵이 있습니다!,이거 먹고 기운내!,지금은 빵이 다 떨어졌어. 다음에 다시와!,"빵이 너무 좋아서 빵이 된거냐고? 헤헤, 비밀이야!",,,,,
121901,benevolentia,땅 베네보렌티아,고고함,fly_slow,myth,당신을 돕겠습니다.,고통을 떨쳐내세요.,당신에게 안식을...,도움을 드리겠습니다.,고통을 덜어드리겠습니다.,도움을 줄 수 있어 다행입니다.,도움을 요청하는 것을 어려워 하지 마세요.,당신을 도울 수 있어 다행입니다.,도움이 필요하면 언제든지 말씀하세요.,모두에게 도움을 드리는 것이 제 사명입니다.,남을 돕는 것에 선과 악은 없습니다.,도움을 배푸는 것은 그것이 무엇이든 숭고한 일입니다.,남을 도울때 행복을 느낍니다.,지금 이 순간에도 도움이 필요한 이들이 있습니다.,당신도 남을 도울 수 있습니다.,도움이 필요한 사람은 어디 있나요?,도움이 필요하신가요?,무엇을 도와드릴까요?,편하게 말씀하세요.,마음에 드는 장소...,제 도움이 필요하세요?,당신을 기다리겠습니다.,이것이 당신에게 도움이 될 것 같군요.,어려워하지 마세요.,도움이 필요할때 다시 찾아오세요.,"도움이 필요하시다면, 언제든 불러주세요.",,,,,
121913,wrath,불 라스,화가 나있음,fly_slow,myth,화를 돋구는구나!,내 분노를 느껴 보아라!,잿더미로 만들어주마!,내 심기를 거스르는구나!,이것이 나의 진짜 분노다!,감히! 내 역린을 건드리다니!,나를 화나게 하지 마라...,분노가... 차오른다.,거슬리는구나...,내 노여움을 풀어 보아라,너는 진정한 분노를 모른다...,잿더미로 만들어줄까...?,분노가 끓어오르는구나...,내 화를 잠재워 보아라...할 수 있다면 말이지...,아무것도 하지 마라... 잿더미가 되기 싫다면...,화가... 나는구나...,내 심기를 건드리지 마라,내 화를 돋굴 셈이냐?,거슬리는구나...,화가 풀리는구나...,내 분노를 맛보고 싶은것이냐...,감히 내 심기를 건드리다니...,내 심기를 풀어보아라...,내 노여움을 거두도록 하지,화를 자초하지 마라...,감히 내 심기를 거스르려 하지 마라!,,,,,
121925,greed,어둠 그리드,비열한 목소리,fly_slow,myth,뭐냐? 먹을꺼냐?,크흐흐.. 뭐든 좋다...,다 내놔라! 전부 내놔!,가진다! 가진다! 가진다! 가진다!,으흐흐흐흐흐....,내꺼다... 건드리지 마라....,좋다.... 전부 내놔라....,아직도 부족하다...크흐흐흐흐....,좋군... 좋아... 다 가져와라....,좋다! 크흐흐흐흐.... ,아직 더 가지고 있지...? 내놔라!,아직 부족하다...크흐흐흐흐... 더 가져와라....,가지고 싶다.... 네 목숨도 말이다...,내 관심을 얻다니... 신기한 일이다...,가질꺼다... 뭐든지....,하아.. 탐난다. 탐나...,모든게 다 탐난다.... 크흐흐흐흐....,"재화도, 사람도, 땅도, 목숨도... 다 내꺼야.",네 영혼... 가지고 샆다.... 크흐흐흐흐...,크흐흐흐.... 모든 것은 나의 것.... 내놔라....,크흐흐흐....뭐야...? 가져도 돼?,아무것도 없다고? 난 간다. 크흐흐흐...,가진다. 가진다. 가진다. 가진다.,그건 뭐냐? 내 것 아니야?,너도 탐을 내는가? 감히 내 앞에서?,"흐흐흐, 모든것이 다 탐나는구나~!",,,,,
121933,macaroon,불 마카롱,깜찍 발랄하고 경쾌,fly_slow,myth,달콤한 맛 좀 볼래?,새콤한 맛 좀 봐!,달콤할 줄만 알았지?,아주 훌륭한 맛이야!,달콤함을 담아 지켜줄게!,달콤함에 녹아내려라!,잠깐! 재미있는 놀이가 생각났어!,먹고 싶은 디저트라도 있어?,얼른 티타임을 준비하자!,우리 같이 재미있는 모험을 떠나지 않을래?,어디서 달콤한 냄새가 나는 것 같아!!!,즐거운 노래를 부르면서 차를 마시고 싶은 기분! 내가 준비할게!,너랑 같이 있으면 마카롱도 필요 없어~ 진짜라니까?,좋아하는 과일은 있어? 맛이라거나! 내가 마카롱을 준비할게!,넌 나의 둘도 없는 소중한 친구야!,너도 하나 먹을래? 꽤 새콤한 맛의 마카롱이야!,꼬리는 조심해 줘! 생각보다 엄청 간지러워~,"냠... 냠... 헉, 나 잠깐 잠들었지?!",혼자 먹고 있던 거 아니야!,재미있는 걸 찾았어! 너한테 도움이 될 거야!!!,달콤한 도움이 필요하다면 내가 딱이지!,내 도움이 필요한 거 아니었어?,나한테서 달콤한 냄새가 나!,짜잔~ 새콤달콤한 선물이야!,아직은 달콤함이 부족해!,"새코미, 달코미, 마카롱 맛에 빠져 봐!",,,,,
121941,nemus,땅 네무스,차분하고 이성적임,fly_slow,myth,자연을 지키기 위해서!,이 이상 다가오지 마세요.,그만 파괴를 멈추세요.,어리석은 파괴군요.,제겐 이곳을 지키는 이유가 있습니다.,더는 가만둘 수 없겠군요!,나의 힘이 필요할 때를 기다리죠.,숲을 좋아하나요? 좋아할 수밖에 없겠지만요.,정령들이 당신과 있는 곳은 안전하다고 알려주네요.,이곳의 평화는 당신이 이룬 거겠죠?,"꼭, 숲의 목소리가 느껴지는 것 같아요.",이런 휴식을 원한 것처럼 정화의 힘이 안정되고 있어요.,이곳은 고요한 평화가 느껴져서 좋네요.,"숲이 저를 부를 때, 같이 갈 수 있을까요?",제 도움이 필요하다면 주저 없이 이야기해 주세요.,푸른 초원을 밟고 싶지 않나요?,숲의 정보라면 대답해 줄 수 있을 것 같습니다.,새들의 소리를 들으면 평화로움이 느껴지죠.,하늘을 나는 건 기분 좋지만... 숲에 비하면 아무것도 아니니까요.,제가 당신에게 나누어 줄 수 있는 힘입니다.,누군가 숲을 망가뜨리고 있군요.,정화의 힘이 필요할 텐데...,숲의 기운이 충만해졌습니다.,당신을 위해 정령들이 선물을 준비했습니다.,제게 얻을 수 있는 건 없습니다.,"숲을 망가뜨리려 든다면, 가만두지 않을 겁니다!",,,,,
121954,origingoddragon,빛 태초의 고대신룡,신중한 성격,fly_slow,myth,이 빛을 보고도 싸울 텐가?,이 싸움은 그만 끝내는 게 좋겠구나.,빛의 힘을 우습게 아는 건가?,네가 가진 빛은 너무나도 나약하구나.,빛이 닿지 않는 곳은 없다!,다시는 악한 마음을 품을 수 없을 것이다.,이 빛이 마음에 드는가?,내게 느껴지는 건 빛뿐일 테지.,나의 도움이 필요하다면 이야기하거라.,내가 원하는 건 오직 세상의 평화일 뿐.,작은 빛이라도 드니 좋구나.,나의 빛이 온 세상을 구원할 것이다.,"내 빛은 모두를 위해 존재할 뿐, 그 이상의 가치가 있는 건 아니다.","여긴 따뜻해서, 좋은 꿈을 꿀 수 있을 것 같구나.",어디선가 나를 부르는 소리가 들려온다.,참혹한 세상에 필요한 건 한줄기 빛이겠지.,나의 도움이 필요한 자를 찾았는가?,평화를 위하는 곳에 내가 있을 것이다.,아무리 짙은 어둠이라도 빛이 있는 한 소용없다!,숲의 반짝임이 예사롭지 않더군.,강한 빛과 함께 내가 나타나리라.,나의 빛이 필요 없나 보군.,너의 빛은 여기서도 빛나는구나.,너의 빛이 더 반짝이도록 만들었노라.,하고 싶은 말이 있구나.,"가장 강한 빛이 필요한 순간, 내가 나타나리라.",,,,,
121962,leslo,물 레슬로,느긋하고 느린 성격,fly_slow,myth,나와 싸움이 된다 생각하나?,진심으로 움직이고 싶지 않아.,날 좀 더 재미있게 해줘.,이 정도로 약하다니... 괜한 움직임이었군.,더 강한 공격으로 날 기쁘게 해!,이리 시시한 싸움을 원한 게 아니다!,도움이 필요하면 날 찾지 말았어야지.,날 피곤하게 만들지 마.,움직이자는 이야기는 질색이다.,느긋하게 잠을 자고 싶은데.,아무것도 하지 않는다는 선택지는 없나?,나를 생각하면 좀 더 질 좋은 먹이를 줘.,이리 고요한 곳에서 난 평안함을 느끼지.,강한 싸움은 없는 건가? 활약할 때가 된 것 같군.,평생 이렇게 휴식을 취하고 싶군.,움직이지 않으면 안 되는 건가?,목적지가 있는 상황은 별로 좋아하지 않아.,약한 상대와 싸울 시간에 좀 더 쉬고 싶군.,나약한 자들은 바삐 움직이는 법이지.,숲의 기운이 모인 모양이군.,내가 움직일 정도로 큰 싸움이겠지?,시시한 싸움인 모양이군.,무거운 건 질색이니 가져가 줬으면 해.,좋은 걸 얻은 건가?,쉬는 일이 아니라면 질색이야.,감히 너 따위가 나를 움직이게 하다니. 각오는 되어 있겠지?,,,,,
121975,vargr,어둠 바르그,비열한 성격,fly_slow,myth,복수가 두렵지 않은가?,죽음의 맛을 보거라!,내게서 복수를 꿈꿔 봐!,"아아, 죽음의 기운이 느껴지는군.",어째서 나약하게 지켜만 보는가!,어서 내게 죽음을 느끼게 해줘!,너의 복수는 정말 보잘것없군.,언제나 옳은 일을 할 수만은 없어.,악의 힘이 나를 부르고 있군.,싸움을 좋아하면 같이 있을 이유는 충분해.,옳지 않은 일도 즐기게 되면 재밌어지는 법이다.,어둠이 느껴지지 않나? 누군가 복수를 꿈꾸고 있군.,복수를 꿈꾼 적 있나? 난 언제나 복수를 꿈꾸고 있지.,재미있는 일이 일어날 것 같은 예감이 들어.,몸을 태우는 일은 고통스럽지만 강함을 얻을 수 있다.,복수의 기운을 쫓아갈까?,"이런, 여긴 약해빠진 마음뿐이군.",어둠 속에 좀 더 있고 싶었는데... ,비늘이 자라기 시작한 모양이다. 좀 더 강해질 수 있겠어.,이런 기운이 돌아다니다니... 용서할 수 없다!,카카카! 몸이 불타오르기 시작했다!,시시한 죽음인 모양이군.,"여기, 이쪽을 좀 봐!",불필요한 기운이 모여버렸군.,죽음이 아니라면 필요 없어.,마검의 분노가 멈추지 않아.. 피의 복수가 시작된다!,,,,,
